date, pm25, pm10
2019/3/21, 17, 
2019/3/22, 10, 
2019/3/23, 10, 
2019/3/24, 19, 
2019/3/25, 21, 
2019/3/26, 9, 
2019/3/27, 12, 
2019/3/28, 13, 
2019/3/29, 11, 
2019/3/30, 19, 
2019/3/31, 15, 
2018/10/1, 33, 
2018/10/2, 17, 
2018/10/3, 14, 
2018/10/4, 21, 
2018/10/5, 16, 
2018/10/6, 16, 
2018/10/7, 21, 
2018/10/8, 13, 
2018/10/9, 8, 
2018/10/10, 18, 
2018/10/11, 28, 
2018/10/12, 21, 
2018/10/13, 19, 
2018/10/14, 25, 
2018/10/15, 21, 
2018/10/16, 33, 
2018/10/17, 39, 
2018/10/18, 42, 
2018/10/19, 45, 
2018/10/20, 48, 
2018/10/21, 46, 
2018/10/22, 62, 
2018/10/23, 47, 
2018/10/24, 26, 
2018/10/25, 23, 
2018/10/26, 10, 
2018/10/27, 14, 
2018/10/28, 9, 
2018/10/29, 12, 
2018/10/30, 15, 
2018/10/31, 12, 
2018/11/1, 15, 
2018/11/2, 14, 
2018/11/3, 30, 
2018/11/4, 17, 
2018/11/5, 22, 
2018/11/6, 30, 
2018/11/7, 40, 
2018/11/8, 54, 
2018/11/9, 88, 
2018/11/10, 49, 
2018/11/11, 48, 
2018/11/12, 45, 
2018/11/13, 54, 
2018/11/14, 66, 
2018/11/15, 60, 
2018/11/16, 35, 
2018/11/17, 31, 
2018/11/18, 51, 
2018/11/19, 53, 
2018/11/20, 52, 
2018/11/21, 50, 
2018/11/22, 9, 
2018/11/23, 9, 
2018/11/24, 28, 
2018/11/25, 50, 
2018/11/26, 21, 
2018/11/27, 19, 
2018/11/28, 37, 
2018/11/29, 42, 
2018/11/30, 22, 
2018/12/1, 30, 
2018/12/2, 35, 
2018/12/3, 38, 
2018/12/4, 34, 
2018/12/5, 44, 
2018/12/6, 46, 
2018/12/7, 42, 
2018/12/8, 38, 
2018/12/9, 39, 
2018/12/10, 24, 
2018/12/11, 38, 
2018/12/12, 17, 
2018/12/13, 20, 
2018/12/14, 20, 
2018/12/15, 29, 
2018/12/16, 13, 
2018/12/17, 18, 
2018/12/18, 11, 
2018/12/19, 25, 
2018/12/20, 15, 
2018/12/21, 29, 
2018/12/22, 17, 
2018/12/23, 10, 
2018/12/24, 13, 
2018/12/25, 22, 
2018/12/26, 21, 
2018/12/27, 27, 
2018/12/28, 18, 
2018/12/29, 10, 
2018/12/30, 12, 
2018/7/1, 11, 
2018/7/2, 19, 
2018/7/3, 10, 
2018/7/4, 20, 
2018/7/5, 32, 
2018/7/6, 38, 
2018/7/7, 28, 
2018/7/8, 36, 
2018/7/9, 33, 
2018/7/10, 28, 
2018/7/11, 28, 
2018/7/12, 30, 
2018/7/13, 35, 
2018/7/14, 34, 
2018/7/15, 34, 
2018/7/16, 36, 
2018/7/17, 38, 
2018/7/18, 35, 
2018/7/19, 29, 
2018/7/20, 31, 
2018/7/21, 31, 
2018/7/22, 34, 
2018/7/23, 86, 
2018/7/24, 82, 
2018/7/25, 45, 
