date, pm25, o3, no2, so2, co
2018/1/27, 11, 6, 16, 1, 
2018/1/28, 18, 60, 53, 29, 
2018/1/29, 27, 8, 6, 3, 
2018/1/30, 22, 11, 4, 2, 
2018/1/31, 15, 10, 12, 1, 
2018/2/1, 14, 37, 32, 9, 
2018/2/2, 16, 14, 7, , 
2018/2/3, 6, 11, 10, 1, 
2018/2/4, 20, 12, 12, 5, 
2018/2/5, 20, 12, 15, 5, 
2018/2/6, 30, 12, 17, 3, 
2018/2/7, 28, 12, 17, 1, 
2018/2/8, 28, 13, 11, 1, 
2018/2/9, 18, 14, 10, 1, 
2018/2/10, 21, 14, 7, 3, 
2018/2/11, 13, 12, 10, 1, 
2018/2/12, 8, 14, 10, 1, 
2018/2/13, 12, 13, 9, 1, 
2018/2/14, 20, 13, 8, 1, 
2018/2/15, 24, 15, 11, 1, 
2018/2/16, 15, 15, 8, 2, 
2018/2/17, 15, 14, 12, 1, 
2018/2/18, 17, 13, 16, , 
2018/2/19, 17, 14, 11, 1, 
2018/2/20, 16, 13, 14, 1, 
2018/2/21, 16, 14, 14, 1, 
2018/2/22, 22, 15, 17, 1, 
2018/2/23, 31, 15, 10, 1, 
2018/2/24, 18, 15, 10, 1, 
2018/2/25, 17, 14, 14, , 
2018/2/26, 17, 15, 10, 1, 
2018/2/27, 14, 13, 14, 1, 
2018/2/28, 18, 41, 48, 4, 
2018/3/1, 43, 11, 27, , 
2018/3/2, 33, 14, 10, , 
2018/3/3, 16, 14, 9, , 
2018/3/4, 9, 14, 6, 1, 
2018/3/5, 9, 14, 7, 2, 
2018/3/6, 27, 16, 20, 2, 
2018/3/7, 59, 14, 26, 2, 
2018/3/8, 62, 20, 12, 5, 
2018/3/9, 51, 19, 11, 3, 
2018/3/10, 53, 19, 22, 1, 
2018/3/11, 56, 99, 64, 20, 
2018/3/12, 55, 21, 20, 3, 
2018/3/13, 55, 20, 25, , 
2018/3/14, 37, 16, 6, , 
2018/3/15, 14, 18, 8, 2, 
2018/3/16, 32, 17, 12, 2, 
2018/3/17, 33, 18, 12, , 
2018/3/18, 56, 15, 13, , 
2018/3/19, 32, 18, 12, 1, 
2018/3/20, 52, 19, 12, 1, 
2018/3/21, 43, 18, 8, , 
2018/3/22, 41, 16, 5, , 
2018/3/23, 25, , 2, , 
2018/3/24, 13, , 3, 1, 
2018/3/25, 10, 16, 5, , 
2018/3/26, 12, 15, 7, 2, 
2018/3/27, 11, 14, 5, 2, 
2018/3/28, 16, 17, 7, , 
2018/3/29, 19, 16, 11, 2, 
2018/3/30, 18, 15, 4, 3, 
2018/3/31, 12, 20, 6, 1, 
2017/10/1, 18, 3, 3, , 
2017/10/2, 5, 6, 2, , 
2017/10/3, 5, 13, 8, , 
2017/10/4, 10, 9, 13, 1, 11
2017/10/5, 15, 12, 6, , 
2017/10/6, 11, 13, 3, , 
2017/10/7, 13, 10, 2, 1, 
2017/10/8, 5, 12, 4, , 
2017/10/9, 9, 11, 7, , 
2017/10/10, 19, 9, 6, , 
2017/10/11, 23, 7, 3, 1, 
2017/10/12, 20, 57, 29, 4, 
2017/10/13, 36, 52, 31, 4, 
2017/10/14, 35, 11, 6, , 
2017/10/15, 25, 12, 8, 1, 
2017/10/16, 34, 14, 6, , 
2017/10/17, 38, 14, 5, 1, 
2017/10/18, 24, 11, 10, 1, 
2017/10/19, 40, 11, 11, 1, 11
2017/10/20, 63, 10, 3, 1, 
2017/10/21, 33, 10, 5, 1, 
2017/10/22, 12, 10, 4, 2, 
2017/10/23, 16, 11, 8, 1, 
2017/10/24, 26, 9, 6, 1, 
2017/10/25, 38, 11, 7, , 
2017/10/26, 20, 8, 9, 1, 
2017/10/27, 34, 140, 88, 30, 
2017/10/28, 32, 12, 2, 2, 
2017/10/29, 13, 12, 5, , 
2017/10/30, 16, 9, 7, 1, 
2017/10/31, 19, 8, 5, , 
2017/11/1, 40, 10, 7, , 
2017/11/2, 30, 9, 13, , 
2017/11/3, 31, 10, 8, 1, 
2017/11/4, 27, 11, 6, 1, 
